Name,Comment,Time,Likes,Reply Count
Scott Tovey,"How so?
If his channel demographics have changed since he published his book, that would invalidate the current google search, not his stated demographics.

I don't think google will give you a historical view of his demographics.
It would be an interesting graph though.",2021-07-22T19:19:54Z,1,
Andrew Hall,"I adore the fact that Peterson will not shoot down an idea or jump on the idea and say it’s great but say it’s an idea worth thinking about for a long time. 
He is the complete opposite of Twitter.",2021-07-22T17:43:52Z,474,11
Jose Amador,He was being a sport and thought it unnecessary to be rude.,2021-07-31T05:55:48Z,0,
Miliba,Twitter is the most toxic thing,2021-07-26T10:38:50Z,3,
Gloucester Gloo,@GeLow Brando Policing masculinity to keep feminization at bay strikes me as the height of pussification. But ok.,2021-07-25T19:32:31Z,7,
Jose Ferreira,My grandfather use to tell me that people today don't have conversations and that I should learn to lissen.,2021-07-24T15:58:10Z,5,
Kyle Nearhood,basically the opposite of nearly all modern thinking,2021-07-22T23:41:11Z,18,
Cory Aguilar,"Two of the most well spoken men that I can think of. 
Utmost respect for them both, they are craftsmen of words and ideas.",2021-07-22T17:43:42Z,2,0
JDB723,"Is this an old podcast, or current?",2021-07-22T17:43:26Z,0,1
Mark Punla,It'ss old. They're talking together face to face.,2021-07-22T17:58:40Z,0,
Duneyman,I don't really follow Peterson anymore but I am glad to see he is doing well.,2021-07-22T17:43:15Z,0,0
Hunter Jennings,I can't listen without imagining Kermit the Frog!,2021-07-22T17:42:53Z,15,1
Squanchy,"lmao, good one",2021-07-22T18:24:14Z,3,
TURTL05,"Jordan Peterson: don’t over protect your children. Don’t do too much for your children. 
Also Jordan Peterson: the fairy godmother is the good one. 
Fairy godmother: uses magic to gift someone a new and better life",2021-07-22T17:42:41Z,15,19
Brian Dygert,@VicariousVictor the tyrannical father,2021-07-26T16:18:42Z,0,
VicariousVictor,"@DeuPKay are there specific videos for this? I've watched quite a few videos with him in it, none that included that. But none besides this one contained 'terrible mother' either.",2021-07-23T04:34:44Z,0,
DeuPKay,@VicariousVictor Tyrannical father... Jordan talks about it all the time,2021-07-23T03:24:43Z,1,
Kivaras,"@Jodi Koberinski It doesn't literally mean witches and herbalists in a historic sense. It's an archetype. Meaning it's a symbol from myths, folklore, art, and religion that are projected onto a recurring type that is recognized.",2021-07-22T23:51:40Z,4,
Bubbles,"@Val lol, very possible!  if you're open to it, i'd like to hear your perspective and understanding it.",2021-07-22T22:32:29Z,0,
YouTube Drifter,"@Jodi Koberinski This proves you are the devouring mother. But I won't condemn you. You may take your seat at the table. Just don't cause too much trouble with your new ideas and ways of thinking. The old order must be put to sleep with a lullaby, not with the fell of an axe. There is much wisdom we need and it takes many forms. Knowledge we have, wisdom we do not. The New order has knowledge. It lacks wisdom and patience.",2021-07-22T22:16:47Z,3,
VicariousVictor,"@Bakang I believe it's ""terrible mother"", and what is the male counterpart?",2021-07-22T22:04:14Z,2,
Antonio Alvarez,"Jordan prey's the mind of the struggling middle age man, his discourse is generic and repetitive.  But in todays complex world, is easier to believe in ""magic"" than in science, so here we are",2021-07-22T21:49:52Z,5,
Val,@Bubbles that’s because your comprehension is poor,2021-07-22T20:32:47Z,6,
Aphrodite's aphrodisiac,"I'm not clear about the stories so I could be wrong about what you mean, but overprotecting is for children to learn things themselves. Fairies help children who are suffering and have no way out of their predicament. Parents should do the least possible for their children but not to the point of neglect. The child can fall while learning to walk but obviously parents should prevent them from falling from the third floor.",2021-07-22T19:46:02Z,4,
Brian Dygert,"The fairy godmother didn't do anything for Cinderella except that which she had no means of doing for herself. She did not magic up a new and better life for Cinderella. She gave Cinderella only what was needed materially and some instruction, I.e. don't be late coming home. That is what a good parent is supposed to do. The devouring mother type would have simply conjured the new life and husband to.completion, forever robbing Cinderella of the adventure and necessary pain that goes with it as she found her own way to success. In this case it was marrying the Prince. In your case it may be a career or family, whatever it is that you find truly valuable. That, I think was the point.",2021-07-22T19:45:00Z,6,
Bubbles,@Jodi Koberinski Thank you for saying that!  His examples oozed misogyny.  I can almost see what he is attempting to say but he goes about it in such a way that discredits his point.,2021-07-22T19:16:48Z,6,
Bakang,The fairy godmother was a good example of the counterpart to the devouring mother.,2021-07-22T18:24:47Z,6,
james wiblishauser,"the 1st is practical advice, the 2nd is psychological archetype, I don't one can necessarily be used to discredit the other.",2021-07-22T18:21:38Z,7,
Mark Punla,You don't understand.,2021-07-22T17:57:10Z,17,
jade nelson,I truly believe the Holy Spirit is the feminine spirit that we are missing out on. I think as christians we are misgendering the Holy Spirit and the first spiritual now natural ramifications of the gender tensions are showing.,2021-07-22T17:41:08Z,8,10
jade nelson,@Volino Bambino and no there are three parts of God. Father son.....holy spirit if you can say there’s a gender for one or two why not all three and if that’s the case what’s the relation between father son and spirit,2021-07-28T12:12:13Z,0,
jade nelson,@Volino Bambino so then the father isn’t a spirit as well? He has a gender,2021-07-28T12:11:50Z,0,
Volino Bambino,@jade nelson the spirit is a spirit. How it could it have a gender? Are we now gendering energy?? The Holy Spirit is Gods spirit. If you seriously need to put a gender on it then I guess you can say male since God is mentioned as father by Jesus,2021-07-22T19:22:37Z,1,
Solid Galaxy,@jade nelson that's why i am inviting you to read it.,2021-07-22T19:03:58Z,0,
jade nelson,@Volino Bambino 🤔 father son.....fill in the blank? Male Holy Spirit or do you believe the Holy Spirit has no gender ?,2021-07-22T18:51:23Z,0,
jade nelson,@Solid Galaxy I’m Good the bible speaks of God in feminine ways. And the Holy Spirit likened to wisdom speaks in the bible as a mother yet we simply don’t understand the relationship of God. Or the feminine in general,2021-07-22T18:50:26Z,0,
Volino Bambino,Oh boy 🤦‍♂️,2021-07-22T18:42:58Z,0,
N.R Faherty,You can't misgender the Holy spirit 😂,2021-07-22T18:39:40Z,3,
Solid Galaxy,"To find out more, read the Holy Quran",2021-07-22T18:26:01Z,2,
drampabay,I was wondering how you got JP in person lol,2021-07-22T17:40:39Z,1,0
Life Is My Opportunity☀️,💭If you can see it in your mind you can hold it in your hands🤲🏾,2021-07-22T17:40:29Z,0,0
Kurtious Maximus,A true conversation,2021-07-22T17:40:27Z,1,0
Aaron Fischer,"If there's going to be revolution from oppression in society, masculinity is needed.  If there's going to be an evolution of the spirit in society, femininity is needed.",2021-07-22T17:39:39Z,20,3
Aaron Fischer,"@Lau Ste ""A healthy mind does not speak ill of others.""  ~  Unknown",2021-07-24T00:01:07Z,0,
Lau Ste,lmao this is the most empty 'deep' comment i've ever read,2021-07-22T19:17:47Z,0,
Wild Alchemical Spirit,Sad. I don't like to judge but this is disappointing.,2021-07-22T17:39:26Z,2,2
Potted Cactus,why is that,2021-07-22T17:40:25Z,0,
R Mae,Mother Gothal w/Repunzel (sp) on Tangled...,2021-07-22T17:39:19Z,0,0
Bearly Listening,The angry goddess archetype has nothing to do with overprotective mothering. It has to do with jealous rage and the anthropomorphization of the planet Venus which spun in alignment with Saturn and Mars in the original Trinity.,2021-07-22T17:39:02Z,8,0
John Bluetooth,Theres no such thing as a MAN bun!,2021-07-22T17:37:52Z,1,0
Accountability Party for Human Rights,This is why the concept of yin yang is so important to learn if we're individually going to bring balance back between men and women.,2021-07-22T17:37:00Z,1,1
Accountability Party for Human Rights,"@Focused Studying You're absolutely right, thanks for fine tuning my statement. There were moments in history where this balance may have been achieved but overall it has never been in a constant state. Right now I agree, that with the information of the past and present, it is crucial that those who are aware fight whatever way by any means to find balance in society. And if not in society you can always just start with your family and community.",2021-07-22T19:16:29Z,0,
Lukeor,When was this?,2021-07-22T17:36:52Z,0,0
Baddy Gonzales,Eewwwww he’s a ghoul I don’t know why you talk to him 😾,2021-07-22T17:36:47Z,2,0
kneel b4 zod,Everyone knows hufflepuff is the shittest house,2021-07-22T17:36:40Z,0,0
John Fausett,"Cmon guys, in the competitive world of sales the competition is for the eye and a brief pause to look at the product.  Nothing gets people's eye like a beautiful woman.  This technique works.  Let's not make this any more complicated than it is.",2021-07-22T17:36:01Z,1,0
Accountability Party for Human Rights,I've got to the point where hearing Jordans voice does bring me some form of peace.,2021-07-22T17:35:33Z,76,8
Matthew Smith,@Enrico Pallazzo nope. That would require critical thinking.,2021-09-03T15:39:48Z,3,
Enrico Pallazzo,@Chris O'Grady Do you have any examples of his “horse crap?”,2021-07-27T22:00:30Z,1,
Chris O'Grady,"@Veggie Madness I am none of those things.
JP is annoying as he embodies the fake guru attitude, where people trust and believe him as he sounds like he knows what he's talking about, and does have some genuinly good points. But then he talks about animal ethics and his and his daughter's reasoning for their diets. You hear him using the same voice and convincing syntax when spouting absolute horsecrap, then realise you shouldn't be trusting any of the other stuff at face value. But people do.",2021-07-24T15:05:03Z,10,
Paul Craig,I want i hear him sing Rainbow Connection.,2021-07-23T21:30:17Z,1,
Nick A,@Chris O'Grady Exactly. Like the way xanax puts you into a lulling sleep followed by a wicked ‘wtf just happened’ headache the next morning. 😜,2021-07-22T21:26:15Z,5,
Accountability Party for Human Rights,@Chris O'Grady lmao I can understand how some could feel that way,2021-07-22T21:01:23Z,0,
Chris O'Grady,"I feel the exact opposite, his voice gives me a deep feeling of loathing",2021-07-22T20:55:05Z,12,
Robert Rudd,Hmm? Peace!? Or- A Piece........of pieces........?,2021-07-22T18:45:37Z,2,
DR F,When was this conversation recorded?,2021-07-22T17:34:38Z,0,2
Oksana ML,2017,2021-07-22T19:37:46Z,1,
Professor Pancakes,Couple years ago. Before Peterson got addicted to bbq ribs.,2021-07-22T17:39:41Z,0,
jac bens,"Women want MEN, not Simps not NPC's. Male testosterone is not unattractive to Women. Yes we can look after ourselves, yes we can support ourselves, real male energy complements real women.",2021-07-22T17:34:33Z,2,0
Bongos,"Society today is telling men to stop being masculine and that is anti natural, we are made to be masculine, I guess people sometimes forget that we’re animals even if we are the smartest one…",2021-07-22T17:34:01Z,1,1
HEX De Royal,Interesting perspective,2021-07-22T17:32:56Z,0,0
kuikai kui,I Feel like Russel Brand feel at alot of stuff,2021-07-22T17:32:54Z,1,0
Mama X,Russell I love you so much but really how can you stand to be in the same room with that thing?,2021-07-22T17:32:51Z,6,0
william & Kay Dunn,"Russell, have you seen Rik Mayall’s last film, ‘One by One’?
Please, check it out. 
Everyone, check it out. 
Yes, you read it right, the late, magnificent Rik Mayall 😢
(Neil, your bedroom’s on fire ).
Please, check it out. 
It’s gonna blow your minds -",2021-07-22T17:32:49Z,0,0
Jaime Grayson,Masculinity. Is VERY IMPORTANT,2021-07-22T17:32:48Z,0,0
Here we are,"Spot on Russell regarding subluxation of the divine feminine into the ubiquitous, sexualized depiction of women.",2021-07-22T17:32:42Z,6,0
MrFatuchi,"I noticed the lack of masculinity in females as well and often brought this up when I would talk to people about this kind of stuff. Women have never been more sensitive. I just look at my mother and grandmother they are like men in some ways compared to the women of today that you give one bad look and they get offended. Also I remembered the picture from ww2 French resistance fighter, it was a women of 19 years old holding a submachingun or whatever that was. She looked so intimidating and powerful. As Peterson said we are much more alike than not.",2021-07-22T17:32:36Z,0,0
Concha de conchos,"Just gonna put this out there, I am interested in any answer. What’s up with all the gay jokes? I have observed so many men and only men make gay jokes as if they were knock knock jokes. Seems like every 3 sentences there is a gay joke or the sentence can be seen as “sus” similar to saying “ I like sausages”. Now I see laughter come from these, but also it is almost like there isn’t an option, if one does not properly receive a gay joke they are met with “ that means you are gay in the inside”. Or something around the lines that they do not know themselves. This doesn’t make sense to me, if you go just one generation back there was no such a thing even as a form of laughter, if I tell my dad something sus like I so much hear he will surely give me an eyebrow raise, not out of disappointment or anything like that but instead like “ what did he just say, where did that come  from?” Bc you are basically hitting on your bro like you would a girl you like, but you just laugh it off. I have heard the phrase “we are all a little gay inside” perhaps it is just about accepting it. But my answer to this is after 6 years of gay jokes becoming common around me it just isn’t funny anymore. I eventually am gonna stop laughing when my bro says “ let me suck yo dick” or getting my ass slapped or calling eachother daddy yet it is taken as being secretly gay to do so. Feel free to put your most sincere answer. I am only looking to understand this phenomenon. I also should mention it seems to be a culture thing, my cousin who grew up in Mexico also raised his eyebrow at a balls joke he heard. This guy is definitely a macho man and good with woman so I know he is not gay as to say. Thank you for any output you have on this.",2021-07-22T17:32:24Z,0,1
Bean Havok,"I love this.

Two smart men having a intelligent conversation.",2021-07-22T17:32:12Z,2,0
Soultekka Music,"We live in a time where dudes think they can watch a video and become an ""alpha""",2021-07-22T17:31:14Z,2,1
ZGJ Finance,Do the least amount for your children - Jordan Peterson,2021-07-22T17:30:56Z,0,0
N M,I feel like Peterson avoids the conversation by always acting as if someone is suggesting that masculinity is inherently bad. No one is saying that.,2021-07-22T17:30:03Z,5,8
N M,"@ssm mht I wasnt talking about sexism against women, either. I was summarizing what you were describing as systemic sexism towards men. Describing a couple places where men encounter adversity does not illustrate that they are being systemically attacked, as you have posited. You may need to do a little more reading on what systemic means.",2021-07-26T16:31:46Z,0,
N M,"@ssm mht "" the idea is to destroy traditional masculinity"". Lmao. Whose idea ?  Sounds like a conspiracy theory to me.",2021-07-26T15:55:35Z,0,
N M,@Anna Lynn no one who understands what toxic masculinity means is saying that.,2021-07-22T17:36:17Z,2,
Anna Lynn,No one is saying that?? 😂,2021-07-22T17:34:19Z,0,
Team Trubbish,"I've been researching Anima/Animus more recently, ironically. After a realization ❤",2021-07-22T17:29:20Z,6,0
Professor Pancakes,The concepts of masculine and feminine are social constructs so it's all a bit subjective.,2021-07-22T17:28:16Z,6,7
Professor Pancakes,@kittieconvoy They definitely and provably are.,2021-07-26T14:18:58Z,0,
Professor Pancakes,"@David Shechtman The problem with that is societies are always changing. The definition of femininity and masculinity gradually changes over time. The definitions change because society changes, not because biology changes. Even if these concepts are, in part, biological projections they are still susceptible to society.",2021-07-22T19:25:28Z,0,
David Shechtman,"@Professor Pancakes Take 1/2 a step back and what you say is largely true. Power and status, organizational schemea and governance, division of labor and familial relationships. Certainly the specifics differ, and there are some examples of exceptions, but these just tend to prove the rule.",2021-07-22T18:44:30Z,0,
Professor Pancakes,"@fischX I think that some characteristics are innate, but I also think that much of what we are starts off as a clean slate and is taught to us by society.",2021-07-22T17:57:51Z,0,
fischX,I mean the whole reality is a social construct. It's just not like a male or a female is a blank slate it is a manifestation of core concepts.,2021-07-22T17:44:19Z,0,
Professor Pancakes,@David Shechtman If that were true then all cultures would be the same.,2021-07-22T17:41:48Z,0,
David Shechtman,Nonsense. Culture is a high level manifestation of biology.,2021-07-22T17:36:24Z,0,
Agota Horvath,"The suppressed divine feminine , now worshiped in advertising isn't a novel idea . I read this theory in a sociology class 20 plus years ago .",2021-07-22T17:28:05Z,75,7
grant valdez,@Haghen Dowdy that's great until you grow up in a Christian home and get taught that everyone is inherently sinful and the only way to escape burning in hell for all eternity is to attempt to live a perfect life and grovel and beg for forgiveness each time you inevitably fail.,2021-11-05T03:51:59Z,1,
Haghen Dowdy,"@Alexandre Rezende I don't think Christianity challenges either our animal condition or our sexuality, rather it tells us that is not all we can become and that we can rise above those things to pursue goals only the divine could have dreamt of. Christianity says ""yes, you are wild and sinful but God shall accept you as you are so long as you accept who you could be. (accepting Jesus into your life)"" I'm not even Christian but I've sort of studied it as I've gained interest in JBP's work and this is the insight I've gained.",2021-11-04T14:35:46Z,0,
Michael Knight,"@Janus Zeal If you guys honestly think that there would be no corruption or evil to taint the ideology of people under paganism than you underestimate the infinite potential of malice and greed in humanity. Under no system of ideology or religion would a whole civilization remain pure, it never has and never will because of our faulty humanity.

People think Christianity as this main source of suffering, but like to ignore the fact that literally every civilization and tribe in history committed great evils in the name of whatever they were motivated by. Tribalism is never the answer.",2021-07-26T06:47:45Z,4,
Foxglove963,"@Janus Zeal . You are quite right. During the first church council it was decided Mary could be prayed to but she was not to be regarded as goddess! Cause that would imply a return to paganism! Iam all for paganism, it is basically innocent which I cannot say about the followers of Yahwism.",2021-07-23T09:29:25Z,3,
Be Free,Healthy Feminine and Masculine have BOTH been suppressed and attacked.,2021-07-23T04:21:52Z,21,
Cassy Anne,"Jordan "" Get The Damn Jab!!!""  Peterson.  My respect has diminished.",2021-07-22T17:26:38Z,10,18
Cassy Anne,@fischX Sending you love and light. 💖,2021-07-23T21:27:18Z,1,
fischX,"@Cassy Anne What's a command and what not depends a lot on context and who said it. I don't take a ""get your free fist month of your YouTube promo now!"" As a comment, it is a suggestion and a advertising.  If he would go around and suggest punishment for not vaccinated people it would be a different thing. To the other point, I don't follow anyone blindly I'm not a duckling.",2021-07-23T16:02:55Z,0,
Cassy Anne,@Dorothy D Exactly!  💖,2021-07-23T10:46:13Z,0,
Cassy Anne,@D Junior l didn't say it was bad!  I have the human right of personal choice and opinion and l do not respect being commanded into anything!  Sending you love and light. 💖,2021-07-23T10:38:57Z,0,
Cassy Anne,"@fischX l didn't say l held a grudge on anyone, and have many points of view on many things. You don't know me and l am far from childish.  I followed JP for a long time have you?  He's not long come back on the scene from having a debilitating illness.  Obviously he knows what's going on in the world but l haven't heard him refer to the situation or his opinions on it throughout the past year and a half.  Maybe l missed it.  But he forthrightly then blurts out ""Get the damn jab!""  That is not a view point it is a Command!  I do not respect that!  My opinion of him now is he is a shadow of his former self due to his wife's illness and his, he gets upset and cries on some podcasts, which is fine but shows his vulnerability and l do empathise.  l feel he is fearful and his brush with death has scared him. I am not scared of death and  l believe in personal opinion and personal choice.  l send him and you love and light. 💖",2021-07-23T10:28:00Z,0,
AmbuBadger,"@Dorothy D That's a bummer. I'm a firefighter and a paramedic, and I hope neither job tries to force us to get it! Half the guys at my station refused, they're suspicious as to why this is being pushed so hard when the fatality rate is so low.",2021-07-22T19:13:56Z,1,
AmbuBadger,@Dorothy D Too bad our politicians and the Faucci Followers don't hold your view!,2021-07-22T19:03:09Z,1,
Dorothy D,"I will not get a vaccine as long as i can help it, but i respect the choice that people make when they do. It's not my place to tell anyone what to do and i except the same from others towards me.",2021-07-22T18:40:55Z,2,
AmbuBadger,@D Junior Your statement actually says more about the dangers posed by modern pharmaceuticals!,2021-07-22T17:57:26Z,3,
John Southerland,@Wild Alchemical Spirit you mean because he is not a leftist or a socialists or one of these people who is supporting the religion of the LGBTQ or totalitarianism. Is that your problem with him. Because he represents real morals values that have served the human race for 5000 years.,2021-07-22T17:42:54Z,3,
Benji,@Wild Alchemical Spirit says the chick with pink dyed hair,2021-07-22T17:36:20Z,3,
fischX,It's childish to have a grunge on people because they have one different view. See that boils down that the only view you value is the view you already have.,2021-07-22T17:35:04Z,8,
UnAnimus,@Wild Alchemical Spirit you look exactly how I pictured someone who makes that comment does.,2021-07-22T17:34:16Z,5,
Soultekka Music,Yeah that kinda sucks. Talking about strong men but taking the jab doesn't equate for me.,2021-07-22T17:32:09Z,6,
Wild Alchemical Spirit,"It's ok, you're not missing much. I don't understand why people can't see deeper into what he's saying and realize he's full of s**t.  He says some good things, but where he takes it to is not good. He's like a mind infection.",2021-07-22T17:31:31Z,6,
BrightShinySiren,I agree with that statement Russell. The feminine is squashed in women and presents itself in a hyper feminine way through consumerism.,2021-07-22T17:25:43Z,308,59
Todd Jones,@Lord Feder you guys are speaking like feminity and masculinity is like the force in star wars haha,2021-08-08T10:37:09Z,0,
James Knight,"@Lau Ste wrong. Women choose their mates, they choose their partners. Men simply are allowed and it encourages men to improve themselves. If women just give it all up, it puts social hierarchy out of sync somewhat.",2021-07-29T08:58:44Z,1,
Lord Feder,"@Audrey R  I totally agree on listening to real people rather than living on social medias. they distort reality and I'm slightly falling for it.

about the ""coming to terms with who you are, no matter what everyone expect from you"" what if it's not the authoritarian father than want males to be masculine but actually the women? you know, a lot of girls tend to reject feminine men. how do I solve that?? 😂. I think that making a society where everyone should be accepted as it is it's not just a work that males have to do on theirselves but also females. but this is rarely adressed.
but I also fear that the reason for women to reject feminine men it's deeply rooted in their biology. that's why from my point of view the solution might be to become more assertive.",2021-07-27T22:35:14Z,0,
Lord Feder,@Moonwalker exactly,2021-07-27T22:05:19Z,0,
Lord Feder,"@Garnet*369 everybody knows the dangers of toxic masculinity but nobody seems to care about toxic femininity. I grew up with an hyper protective mother and it has been terrible, 20+ years and I can't do shit because she always treated me like a baby. if you think there should be no limits in femininity woe to the children in your life.",2021-07-27T21:59:02Z,0,
Anna L. Vajda,I don't think that is a strictly feminist quality I was raised in a rather frugal household my dad kept every nut and bolt just in case.  Boys now want cars video games etc. to prove status and women are thinking ok but can you fix that cupboard yourself or do I have to do it in addition to fixing dinner doing the laundry changing diapers etc.  Most just want some help around the house lots of us don't care about getting our hair and nails did either.,2021-07-26T06:08:55Z,0,
Luptuous Life,"​@Garnet*369 Yeah, they call it ""fe. mininity"" and try to make you believe its about everyone, and yet they only ever use language that is specific to fe. maI. es when describing the ""terrible fe. minine""... like the ""terrible M()THER"" and the ""VVitch"". They NEVER use words that point to m. aIes when describing the ""terrible fe. minine"" and were just supposed to forget that the word fe. maIe is derived from the word fe. minine, so when you talk about the fe. minine you are talking about a DOMINANT trait in FE. maIes and THATs why they use words like ""terrible M(OTHER"". etymonline. c()m/word/Feminine",2021-07-25T05:42:10Z,4,
VicariousVictor,"@Garnet*369 Yes, but for him, femininity doesn't specifically refer to actual women, hence what I've been arguing with him about. Cuz I reject the use of gender labels for abstract concepts.",2021-07-24T18:45:26Z,1,
VicariousVictor,"@Lord Feder also the ""witch"" or ""terrible mother"" is referred to the toxic hyper protective femininity. not to women or feminity in general...""  I'm pretty sure, ""terrible mother"" actually does refer to an actual biological woman and to an actual mother who becomes over-protective of their child/children, not an abstract concept. And even it was as you say, (which I'm not buying), why again with labeling it as a gendered concept instead of just the concept of ""over-bearing"" or ""destructive""?",2021-07-23T19:47:50Z,2,
VicariousVictor,"@Lord Feder I think I'm realizing I'm having a problem with the use of language here. Femininity and masculinity, by definition are having qualities or characteristic of females and males. So when you say feminine people (both men and women) are more creative, etc., it really doesn't make a lot of sense to me. Like, when it comes to people being creative, and both sexes have the capacity for it, why are we labeling it with gender loaded wording? Same goes for the authoritarian, etc. Both sexes have the capacity for it, so again, why the need to continue with gender loading terms? For me, the initial reason for doing so seems quite clear in a functional myth sense. IE: they reinforce men being at the top of the hierarchy and in doing so, make it appear that this is the natural way of things, hence the need to label things such as chaos, the irrational, as ""feminine"" qualities (as typically associated with actual biological females, with negative connotations). In short, (I hate to have to use this term, but here goes), it functions to support a patriarchal system. Whether that is something to uphold in total, or whether it needs to give way or adapt, is another conversation I don't really care to have at the moment.",2021-07-23T19:02:59Z,3,
Luke T,@Lau Ste you came in here calling a person a nightmare,2021-07-23T16:48:33Z,2,
Lord Feder,"@Luptuous Life ""when even JP made a point saying that masculinity isn't as important in females""
he LITERALLY said that in the video (2:09) lmao why don't you listen more?
also the ""witch"" or ""terrible mother"" is referred to the toxic hyper protective femininity. not to women or feminity in general, that's just your distorted idea. listen more!",2021-07-23T14:53:58Z,2,
Audrey R,"@Lord Feder I'm glad this gave you some food for thought :)

I wouldn't necessarily say that roles are exchanging, because there is a significant gap between the mainstream discourse, which is mostly intended to make money (think of those Disney remakes where we're being told that their only reason to exist is because the original female character was not strong enough...), and reality. That is why it is so important to listen to people instead of making opinions based on what we see online, especially considering how toxic social media can be.

For instance, you're saying that you've had issues with people for being too feminine as a man, but where is the real issue: feminist discourses that aim at freeing people from expectations based on their gender, or a vision of masculinity that doesn't allow men to express their feminine side? 
As someone who was raised by a soldier with PTSD, I can tell you that he made me hate myself so much as a woman that for a really long time I even resented feminine men for feeling free to express a side of themselves that I was suppressing in me. It took me many years to deconstruct everything that I had inherited from his way of seeing the world. The problem is that unlearning things is so hard that a lot of young people would rather follow the same path that made their parents suffer. That's why a lot of young men would rather ""man up"" than put this injunction into question.. Of course, being too agreeable is never a good thing, but it's up to you to assess if self-confidence will come with more masculinity, or by actually coming to terms with who you are, no matter what everyone else expects from you...",2021-07-23T14:36:05Z,3,
Lord Feder,"@Audrey R  mmm that's a great argument, I will have to think about it. 
personally I'm quite a feminine male and I've always had so much problems with people, I think being more masculine would help for example with social interactions (less anxiety, more self esteem). that's why I think masculinity would be beneficial to some people. especially men in this period. (I know a lot of guys with agreeableness problems).
but it's also true that feminist tends to me masculine in their way of expression... so I don't know. it's like the roles are exchanging.

I can say that both sides become dangerous if pushed to the extremes.",2021-07-23T13:28:10Z,3,
Audrey R,"@Lord Feder  I'm sorry but reading everything you wrote makes me wonder if you ever made the effort to talk to actual people and listen to their experiences. 
You say it yourself that you are talking about femininity and masculinity, not women and men, yet you say the feminine is ""idolised"" because of the ""feminist propaganda"", which is about women, not feminity. Nowadays feminists tend to use the language of men, they can be agressive and assertive, thus enforcing ""masculine"" traits in women. Vulnerability and sensitivity, traditionally ""feminine"" traits, are not highly regarded in today's society, even in women, so it contradicts your argument that feminity is idolised. A lot of women nowadays actually struggle to come to terms with their feminity for fear of being seen as weak or inferior, because that's what we heard growing up. 

As for feeling demoralised because women are ""always"" depicted as victims, isn't that victimisation ? Why not take a step back and actually wonder if there are some elements of truth in it? Why not listen to people around you, anyone who has suffered, both men and women, and ask yourself if there is not something about traditional discourses around masculinity that do a great disservice to both sexes?

One of my uncle committed suicide. I later learned that he was a victim of incest. Traditionally men do not speak up because in people's minds only women are victims of sexual violence and a man who speaks up would be ""emasculated"" (again, something initially against women that then turns against men). So he preferred killing himself. I thus discovered several incestuous men in my family. All of them at the top of the familial hierarchy, all of them protected. Why? For the sake of order, this so-called masculine virtue...",2021-07-23T13:04:26Z,8,
Lord Feder,"@Luptuous Life you still don't understand the point. and you don't even try to I guess...
feminine DOESN'T MEAN females
and masculine DOESN'T MEAN men.
in both men and women there are feminine and masculine characteristics. I never said women are chaotic and they should be enslaved and controlled. I said feminine traits tends to be chaotic. also chaotic doesn't mean at all demonic...
also do you think in a matriarchal utopian society there would be more female bricklayers than men? I don't think so...
 and I repeat than tyranny comes from power not from masculinity.",2021-07-23T12:44:46Z,7,
Flip the Bird,"@AshPooh1319 Yes, and the general devaluing of family life is not in the interests of men either. The agenda at play is a profoundly anti-social one at its very core.",2021-07-23T10:14:52Z,1,
Flip the Bird,@Luptuous Life The accusation of being chaotic is directed at women for their lack of logic or reason.,2021-07-23T10:12:04Z,0,
Lord Feder,"@VicariousVictor   those are very big topics. you should watch more of Peterson if you want long and articulate explanations.

I can say that to me femininity is more related to chaos because feminine people (both men and women) tends to be more creative, emotional and have hard time in deciding what they wanna do (like choosing a specific career path for example). masculine people instead are more authoritarian, ordered and technical. they often know exactly what they want to do. those are the kind of people that work with ""things"" rather than with people (engineers, technicians ecc).

you can see femininity It's idolized by how the media is pushing this feminist propaganda in every media possible. it looks like as if the women are always the victims and men always the tyrants. and that is demoralizing men and making be masculine a shame rather than a virtue. and in this time and place authority it's something that people needs so much. you can see it by how many people follow Peterson's videos and like his mindset.

I know this is all very abstract and I'm not even english so I'm having an hard time explaining it xD but if you really want to know more listen to past Peterson lectures and interviews on the argument like the cathy newman interview ecc ecc.",2021-07-23T10:02:16Z,1,
AshPooh1319,@VicariousVictor sitting congresspeople have said it in reference to mothers. Healthcare professionals in hospitals are being pushed to use the term birth people to be more inclusive. Just bc it hasn't changed with hallmark doesn't mean there isn't a concerted effort by both activists and government. YouTube the term and you will find it fairly quick.,2021-07-23T04:59:24Z,10,
VicariousVictor,"@AshPooh1319I've never heard 'birthing people'. I dont doubt someone somewhere saysthat, but every ad to get you to buy something for Mother's Day, used 'mother'. Again, youre speaking in generalities, can you be more specific on these tv shows/images you're referring to. I dont watch a lot of tv.....",2021-07-23T04:29:30Z,3,
Lanie,Not in me. 😂,2021-07-23T01:38:00Z,0,
VicariousVictor,"@Lord Feder Yes, and I'm talking about how those concepts (you mentioned ""myth"" in a later comment), tend to be taken from the abstract into the concrete.  ""feminine is chaotic, that's why it has to be controlled."" Outside the realm of myth, what does ""femininity or masculinity"" have anything to do with the concepts of chaos/order? And in what ways is ""the feminine"" idolized, and what is ""healthy masculinity""? Not that I necessarily disagree, I just favor more concrete examples, instead of just granting assumptions or generalizations that may or may not sound good.",2021-07-23T01:13:15Z,8,
